,DNR_ID_Site_Number,Year,Mean(log_phosphorus),Std Dev(log_phosphorus),Mean(Secchi_Depth_RESULT),Std Dev(Secchi_Depth_RESULT),rec_1,rec_2,rec_3,rec_4,rec_5,seasonal_1,seasonal_2,seasonal_3,seasonal_4,seasonal_5,physical_1,physical_2,physical_3,physical_4,physical_5,LAKE_NAME,MAJOR_WATERSHED,longitude,latitude,num.rec.readings,num.physical.readings,rec.avg,physical.avg,seasonal.grade,LakeSite,Number Properties,Mean(ACRES_POLY),Std Dev(ACRES_POLY),N(Ag Preserve - Yes),N(Basement - Yes),Median(EMV_TOTAL),Interquartile Range(EMV_TOTAL),Median(FIN_SQ_FT),Interquartile Range(FIN_SQ_FT),N(Green ACRE - Yes),N(Homestead - Partial),N(Homestead - Yes),N(Single Unit),N(Multiple Unit),Median(SALE_VALUE),Interquartile Range(SALE_VALUE),Median(TOTAL_TAX),Interquartile Range(TOTAL_TAX),N(Sales that year),N(Built that year)
839,27066100-01,2012,-2.316673488,0.32698198,0.5083333329999999,0.16072751300000002,0,0,0,11,1,0,1,0,0,0,1,11,0,0,0,South Oak Lake,Mississippi River - Twin Cities,-93.37042248,44.93426779,12,12,4.083333333,1.9166666669999999,D,South Oak Lake-1,207,1.121062802,2.390285117,0,0,185700,52000.0,768.0,1152.0,0,0,136,0,0,157800.0,128860.0,2622.0,1276.5,6,0
1551,82012500-01,2008,-3.073287622,0.35808862700000005,1.633,0.348817049,0,1,2,4,0,0,0,1,0,0,0,3,4,0,0,Pat Lake,Lower St. Croix River,-92.89177962,45.10283739,7,7,3.428571429,2.5714285709999998,C,Pat Lake-1,33,10.78129032,8.150345081000001,0,0,614000,199700.0,0.0,0.0,0,33,0,0,0,415000.0,405000.0,614000.0,189300.0,0,0
97,10000500-01,2007,-3.933482961,0.505703163,2.375,2.078952971,8,4,0,0,0,0,0,0,0,1,10,2,0,0,0,Courthouse Lake,Lower Minnesota River,-93.59002821,44.78926982,12,12,1.333333333,1.166666667,A,Courthouse Lake-1,277,0.729963899,3.4316085610000004,0,0,177300,95900.0,1310.0,412.0,0,0,111,0,0,186900.0,167269.0,1911.0,1117.0,12,0
1494,82011301-01,2013,-2.377452288,0.580965264,0.686236842,0.674048897,0,4,9,24,2,2,1,1,0,0,0,8,9,22,0,Goose Lake,Lower St. Croix River,-92.91197724,44.96377696,39,39,3.615384615,3.358974359,F,Goose Lake-2,78,2.267948718,2.8629583999999997,0,0,417800,819400.0,2324.0,3061.0,0,0,34,44,0,260000.0,117750.0,,,0,0
745,27010700-01,2008,-3.7462050239999996,0.275087637,2.592307692,1.388321252,1,6,3,3,0,0,0,0,1,0,1,6,4,2,0,Parkers Lake,Mississippi River - Twin Cities,-93.47113278,44.99224427,13,13,2.615384615,2.538461539,B,Parkers Lake-1,720,1.132534819,6.143099857,0,0,226400,124950.0,0.0,0.0,0,0,555,0,0,168399.0,152830.0,2449.0,1629.25,28,0
547,19009500-01,2006,-2.3623851240000002,0.586431804,0.6621428570000001,0.211521178,0,0,0,14,0,0,1,0,0,0,0,0,3,11,0,Seidl Lake,Mississippi River - Twin Cities,-93.05329582,44.88348937,14,14,4.0,3.785714286,D,Seidl Lake-1,665,0.34510101,1.048451395,0,0,240200,103150.0,1745.0,688.0,0,0,614,599,8,217015.0,99240.0,2117.0,906.0,14,0
1439,82010600-01,2006,-4.144737888,0.396390535,3.3125,0.603412912,7,0,0,0,0,0,0,0,0,1,7,0,0,0,0,Elmo Lake,Lower St. Croix River,-92.88418587,44.98314906,7,7,1.0,1.0,A,Elmo Lake-1,64,10.10818182,49.64307268,0,0,379000,347775.0,1520.5,2489.75,0,0,52,0,0,118500.0,278375.0,2952.0,2536.0,0,0
297,10021700-01,2009,-1.74322282,0.30857098899999996,0.385714286,0.15118578900000001,0,0,2,8,4,1,0,0,0,0,0,0,4,9,1,Jonathan Lake,Lower Minnesota River,-93.60631618,44.83232288,14,14,4.1428571430000005,3.785714286,F,Jonathan Lake-1,399,1.123493976,3.940954762,0,0,157800,189500.0,1100.0,1749.0,0,0,100,0,2,185222.0,123848.5,1821.0,2533.5,20,0
1714,82036800-01,2004,-2.191150377,0.226471775,0.789285714,0.186236586,0,4,7,3,0,0,1,0,0,0,0,4,8,2,0,Klawitter Pond,Lower St. Croix River,-92.90854993,45.03272598,14,14,2.928571429,2.857142857,D,Klawitter Pond-1,87,3.0611363639999998,5.449456647000001,0,0,400800,230000.0,0.0,0.0,0,0,87,0,0,88000.0,54000.0,3178.0,1934.0,0,0
1717,82036800-01,2007,-2.353401984,0.263687598,0.49166666700000006,0.13953385599999998,0,3,8,0,0,0,1,0,0,0,0,3,7,2,0,Klawitter Pond,Lower St. Croix River,-92.90854993,45.03272598,11,12,2.727272727,2.916666667,D,Klawitter Pond-1,87,,,0,0,445800,263300.0,0.0,0.0,0,87,0,0,0,207900.0,268250.0,,,2,0
1697,82031800-01,2012,-2.331671922,0.54106543,0.999166667,0.354950914,0,1,5,8,0,0,1,0,0,0,0,7,7,0,0,July Lake,Lower St. Croix River,-92.90761071,45.12373418,14,14,3.5,2.5,D,July Lake-1,50,5.2292,3.4566905489999997,0,0,229800,239500.0,1120.0,1773.75,4,0,38,30,0,290450.0,238800.0,,,2,0
1226,82004900-01,2008,-4.199705078,,3.333125,1.041159853,6,1,1,0,0,0,0,0,0,0,5,3,0,0,0,Big Carnelian Lake,Lower St. Croix River,-92.80741591,45.13305739,8,8,1.375,1.375,F,Big Carnelian Lake-1,605,1.242419628,3.352881392,0,0,356800,482150.0,0.0,0.0,2,604,0,0,0,159450.0,382500.0,315800.0,463800.0,4,0
567,19034800-01,2008,-2.84525165,0.25537897800000003,1.292307692,0.488981149,2,3,6,2,0,0,0,1,0,0,1,6,6,0,0,Valley Lake,Mississippi River - Lake Pepin,-93.20902364,44.71508954,13,13,2.615384615,2.384615385,C,Valley Lake-1,227,0.612070485,1.718280071,0,0,214900,32600.0,1758.0,468.0,0,2,194,215,0,152300.0,117750.0,2189.0,402.5,2,0
312,10021800-01,2013,-2.045920444,0.613126713,1.0464285709999999,0.7180272879999999,0,0,7,7,0,0,1,0,0,0,0,0,10,4,0,Grace Lake,Lower Minnesota River,-93.60623072,44.82448386,14,14,3.5,3.285714286,D,Grace Lake-1,454,0.623139535,2.5446749840000003,0,0,91200,129275.0,1020.0,458.0,0,0,300,0,8,144100.0,76000.0,1034.0,2010.0,27,2
892,62005800-01,2008,-3.191406914,0.333854059,1.4857142859999999,0.48295109299999994,0,7,7,0,0,0,0,1,0,0,0,11,3,0,0,Little Johanna Lake,Mississippi River - Twin Cities,-93.17263308,45.03504895,14,14,2.5,2.214285714,C,Little Johanna Lake-1,255,,,0,0,320900,102800.0,1741.0,1017.0,0,0,215,219,22,207500.0,127375.0,3666.0,1354.0,0,0
1274,82006200-01,2005,-3.666188417,0.192727128,2.8736428569999997,0.29199489100000003,0,2,2,10,0,0,0,0,1,0,0,8,6,0,0,MacDonald Lake,Lower St. Croix River,-92.86019338,45.24634954,14,14,3.571428571,2.4285714290000002,B,MacDonald Lake-1,43,6.308636364,8.437040948,0,0,314200,525700.0,0.0,0.0,2,0,43,0,0,136000.0,106800.0,2628.0,2990.5,0,0
596,19045100-01,2007,-2.8434487689999997,0.645632609,1.9214285709999999,0.364118686,0,1,1,8,4,0,0,0,1,0,1,4,4,0,5,Sunset Pond,Lower Minnesota River,-93.32441925,44.75482629,14,14,4.071428571,3.285714286,B,Sunset Pond-1,808,0.638050633,2.549572791,0,0,267250,71100.0,1995.0,843.0,0,0,705,610,0,202000.0,113350.0,2589.0,746.75,19,0
552,19009500-01,2011,-2.5775717680000003,0.413409776,0.75,0.293987366,0,0,0,8,0,0,1,0,0,0,0,3,5,0,0,Seidl Lake,Mississippi River - Twin Cities,-93.05329582,44.88348937,8,8,4.0,2.625,D,Seidl Lake-1,650,0.34747457600000003,1.052251315,0,0,187100,86925.0,1890.0,845.75,0,0,610,0,0,174450.0,94675.0,2280.0,1018.0,5,0
416,19002500-01,2007,-2.8665683889999998,0.536632155,1.65,0.5334280220000001,1,0,0,9,2,0,0,1,0,0,1,1,6,3,1,Keller Lake,Lower Minnesota River,-93.2520238,44.72650508,12,12,3.916666667,3.166666667,C,Keller Lake-1,585,0.563745705,2.154356206,0,0,293700,116450.0,2340.0,1148.5,0,0,543,555,0,219900.0,133950.0,3105.0,1280.5,8,0
1048,82001000-01,2013,-2.752457967,0.289570553,1.65,0.357537877,0,3,3,1,0,0,0,1,0,0,0,5,2,0,0,McDonald Lake,Lower St. Croix River,-92.84392332,45.01696278,7,7,2.714285714,2.285714286,C,McDonald Lake-1,132,3.6678787880000003,1.3653425769999998,0,0,553550,198600.0,3079.0,862.0,0,0,116,116,2,387245.0,624500.0,,,0,0
308,10021800-01,2009,-2.315702904,0.543633719,0.8,0.573786345,0,2,2,8,2,0,1,0,0,0,0,2,4,6,2,Grace Lake,Lower Minnesota River,-93.60623072,44.82448386,14,14,3.714285714,3.571428571,D,Grace Lake-1,454,0.6148372089999999,2.5435044280000003,0,0,155700,128150.0,1020.0,463.75,0,0,168,0,8,151000.0,81000.0,1754.0,1239.0,18,0
610,19045600-01,2011,-3.013057455,0.48646589700000004,1.0464285709999999,0.459290542,1,5,6,0,0,0,0,1,0,0,0,6,8,0,0,Cobblestone Lake,Mississippi River - Lake Pepin,-93.16324515,44.72101119,12,14,2.416666667,2.5714285709999998,C,Cobblestone Lake-1,553,0.308771552,1.893792406,0,0,315900,189400.0,2615.0,1156.5,0,0,416,0,0,397500.0,258075.0,4216.0,3451.75,24,0
13,02000500-01,2013,-1.605020069,0.8984338340000001,0.365,0.372491611,0,0,1,5,1,1,0,0,0,0,0,3,0,0,3,George Watch Lake,Mississippi River - Twin Cities,-93.08905468,45.17640481,7,6,4.0,3.5,F,George Watch Lake-1,36,24.98138889,13.93609213,0,0,156700,100200.0,0.0,0.0,0,0,2,0,0,,,173.0,3044.0,0,0
604,19045600-01,2005,-2.3487926669999997,0.215544737,0.473571429,0.131594198,0,6,0,8,0,0,1,0,0,0,0,2,6,2,0,Cobblestone Lake,Mississippi River - Lake Pepin,-93.16324515,44.72101119,14,10,3.142857143,3.0,D,Cobblestone Lake-1,386,0.567234727,3.1440529739999996,0,0,75000,369550.0,0.0,2449.0,0,2,143,156,0,454227.0,251069.0,379.0,2943.5,64,0
1701,82033400-01,2005,-3.40825285,0.175364826,2.068285714,0.357198378,0,4,5,5,0,0,0,1,0,0,0,11,3,0,0,Kismet Lake,Lower St. Croix River,-92.89173259999998,45.09536417,14,14,3.071428571,2.214285714,C,Kismet Lake-1,27,13.89857143,20.47440573,0,0,435700,119100.0,0.0,0.0,3,0,27,0,0,187000.0,0.0,2218.0,2372.0,0,0
1120,82002300-01,2007,-2.824814579,0.301823561,1.3934285709999998,0.425862598,2,2,2,1,0,0,0,1,0,0,0,4,3,0,0,Lily Lake,Lower St. Croix River,-92.82307526,45.04910509,7,7,2.285714286,2.4285714290000002,C,Lily Lake-1,671,,,0,0,229500,90000.0,0.0,0.0,0,657,0,0,0,163682.0,117500.0,,,12,0
1475,82011000-01,2009,-1.58842152,0.435959084,0.311111111,0.126929552,0,0,0,9,0,1,0,0,0,0,0,2,6,1,0,Downs Lake,Lower St. Croix River,-92.86598768,44.98198473,9,9,4.0,2.888888889,F,Downs Lake-1,169,2.657151515,4.663169759,0,0,375400,123750.0,1784.0,1075.5,0,165,0,0,0,250000.0,137100.0,378500.0,122300.0,0,0
1532,82012200-01,2009,-3.987666758,0.272441932,3.233333333,0.662410657,2,8,1,1,0,0,0,0,0,1,5,7,0,0,0,Pine Tree Lake,Mississippi River - Twin Cities,-92.95386928,45.10231359,12,12,2.083333333,1.5833333330000001,A,Pine Tree Lake-1,174,6.149825581,12.42871574,0,0,440500,744725.0,1993.0,3044.0,2,172,0,0,0,480000.0,702250.0,457150.0,745775.0,0,0
1345,82008700-01,2014,-3.085948942,0.5336772479999999,2.5133333330000003,1.028856971,0,2,2,2,0,0,0,1,0,0,0,4,2,0,0,Regional Park Lake,Mississippi River - Twin Cities,-92.90248396,44.80553214,6,6,3.0,2.333333333,C,Regional Park Lake-1,10,23.836,16.46220938,0,0,646700,1300525.0,0.0,562.0,0,0,2,2,0,,,,,0,0
692,27007000-01,2012,-3.087311428,0.737015662,1.6916666669999998,0.412218683,11,0,0,1,0,0,0,1,0,0,12,0,0,0,0,Mitchell Lake,Lower Minnesota River,-93.49817264,44.85899641,12,12,1.25,1.0,C,Mitchell Lake-1,1205,0.692992519,1.7660138769999998,0,0,265100,265500.0,0.0,1024.0,0,0,1058,0,0,209000.0,195750.0,3988.0,4081.75,72,0
985,70009100-02,2008,-1.872061585,0.577487358,0.835714286,0.227383589,1,11,2,0,0,0,1,0,0,0,1,7,6,0,0,Cedar Lake,Lower Minnesota River,-93.513624,44.59585998,14,14,2.0714285709999998,2.357142857,D,Cedar Lake-2,309,1.5641100319999999,3.427732525,0,0,394800,185500.0,1310.0,544.0,6,0,250,0,0,183500.0,184902.0,,,6,0
1722,82036800-01,2012,-2.490820353,0.374808841,0.804230769,0.428689117,0,3,3,7,0,0,1,0,0,0,0,0,8,4,1,Klawitter Pond,Lower St. Croix River,-92.90854993,45.03272598,13,13,3.307692308,3.461538462,D,Klawitter Pond-1,88,3.059772727,5.4133952579999995,0,0,354950,234275.0,1985.0,914.75,0,0,74,76,0,227500.0,356844.25,,,4,0
686,27007000-01,2006,-2.349837055,0.519500423,1.128571429,0.931853877,14,0,0,0,0,0,1,0,0,0,3,6,5,0,0,Mitchell Lake,Lower Minnesota River,-93.49817264,44.85899641,14,14,1.0,2.142857143,D,Mitchell Lake-1,1066,,,0,0,340200,253450.0,0.0,0.0,0,0,934,0,0,228967.0,182725.0,4358.0,3311.0,64,0
1680,82030800-01,2009,-2.664304928,0.35043535299999995,0.7837142859999999,0.29744227100000004,0,2,0,5,0,0,0,1,0,0,0,6,1,0,0,Brick Pond,Lower St. Croix River,-92.81843998,45.04299815,7,7,3.428571429,2.142857143,C,Brick Pond-1,268,0.851192308,1.886841379,0,0,260300,90100.0,1302.5,1660.0,0,265,0,0,0,210000.0,134000.0,262100.0,89700.0,0,0
1037,82000900-01,2011,-3.451835547,0.420882175,3.355555556,1.166309469,5,3,1,0,0,0,0,0,0,1,3,5,1,0,0,Cloverdale Lake,Lower St. Croix River,-92.8523515,45.02040173,9,9,1.5555555559999998,1.7777777780000001,A,Cloverdale Lake-1,90,3.88,1.3372972909999998,0,0,551400,353725.0,2961.0,1375.0,0,0,78,78,2,185000.0,331716.5,,,4,0
1437,82010400-01,2014,-4.094750142,0.035001642,4.2,0.282842713,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,Jane Lake,Lower St. Croix River,-92.92227254,45.01606807,3,3,1.0,1.333333333,F,Jane Lake-1,382,1.336020942,1.7519836169999998,0,0,341000,189500.0,1504.0,686.0,4,0,332,318,0,256750.0,245025.0,,,0,0
606,19045600-01,2007,-2.990161165,0.30713097899999997,0.8538461540000001,0.266506362,2,8,0,1,1,0,0,1,0,0,2,8,1,0,0,Cobblestone Lake,Mississippi River - Lake Pepin,-93.16324515,44.72101119,12,11,2.25,1.9090909090000001,C,Cobblestone Lake-1,548,0.316547884,1.925219926,0,0,272300,395000.0,1793.0,2816.0,0,2,271,322,0,463278.0,242220.25,2376.0,4418.75,54,0
996,70009500-01,2009,-3.526392088,0.615594388,1.716666667,0.952377976,4,8,1,1,0,0,0,1,0,0,3,8,3,1,0,O'Dowd Lake,Lower Minnesota River,-93.51540390000001,44.744893100000006,14,15,1.928571429,2.133333333,C,O'Dowd Lake-1,326,2.192239264,6.067461531,0,0,336500,473400.0,1357.0,1792.0,0,0,193,0,0,260000.0,403100.0,,,0,0
1676,82030500-01,2012,-2.875095397,0.576609474,1.717857143,0.433060283,0,2,7,5,0,0,0,1,0,0,1,8,5,0,0,Jackson WMA,Lower St. Croix River,-92.84686699,45.05652899,14,14,3.214285714,2.285714286,C,Jackson WMA-1,228,1.223421053,2.465107991,0,0,185450,45100.0,1089.0,681.0,0,0,176,184,0,170000.0,84600.0,,,4,0
1591,82013500-01,2006,-2.655246057,0.147856584,0.741,0.142552135,0,0,1,9,0,0,1,0,0,0,0,2,8,0,0,Echo Lake,Lower St. Croix River,-92.97449078,45.04335918,10,10,3.9,2.8,D,Echo Lake-1,410,1.084656863,5.273135594,0,0,523900,201225.0,2475.0,976.75,0,0,359,0,0,312500.0,292755.0,4599.0,1861.5,6,0
753,27011102-01,2008,-2.7747151660000005,0.428349055,1.084615385,0.6950373540000001,0,5,8,0,0,0,1,0,0,0,0,3,8,2,0,Pike Lake,Mississippi River - Twin Cities,-93.41943368,45.06640871,13,13,2.615384615,2.923076923,D,Pike Lake-1,219,1.211278539,3.8130033689999996,0,0,218200,97000.0,0.0,0.0,0,0,181,0,0,171000.0,117500.0,2456.0,1233.0,10,0
1459,82010800-01,2007,-1.099777321,0.6610883000000001,0.5071428570000001,0.18171950399999998,0,0,4,9,1,1,0,0,0,0,0,1,9,3,1,Friedrich's Pond,Lower St. Croix River,-92.91559428,44.9933586,14,14,3.785714286,3.285714286,F,Friedrich's Pond-1,109,,,0,0,150000,151000.0,0.0,0.0,0,106,0,0,0,247934.0,159278.0,,,0,0
761,27011900-01,2006,-1.632468211,0.229274802,0.4,0.0,0,0,9,0,0,1,0,0,0,0,0,0,6,3,0,Cedar Island Lake,Mississippi River - Twin Cities,-93.44243567,45.08236791,9,9,3.0,3.333333333,F,Cedar Island Lake-1,1005,,,0,0,217200,109750.0,0.0,0.0,0,0,874,0,0,155000.0,122000.0,2667.0,1265.5,49,0
1241,82005204-01,2005,-4.0693056610000005,0.226648302,3.820857143,0.8185277459999999,5,8,1,0,0,0,0,0,0,1,0,11,3,0,0,Big Marine Lake,Lower St. Croix River,-92.86574543,45.20886188,14,14,1.714285714,2.214285714,A,Big Marine Lake-1,139,29.36333333,217.683139,0,0,202300,314100.0,0.0,0.0,0,0,139,0,0,85412.5,79331.25,1074.0,2023.0,0,0
86,10000200-01,2013,-3.423950301,0.396040096,1.472727273,0.645121553,0,1,10,0,0,0,0,1,0,0,0,0,4,7,0,Riley Lake,Lower Minnesota River,-93.51695191,44.83469027,11,11,2.9090909089999997,3.6363636360000005,C,Riley Lake-1,103,1.31815534,1.840951239,0,0,266100,566600.0,0.0,2200.0,0,0,59,0,0,263540.0,368400.0,8122.0,7747.0,0,0
527,19008000-01,2013,-4.0331262,0.372558424,,,5,4,0,0,0,0,0,0,0,0,7,2,0,0,0,Rogers Lake,Mississippi River - Twin Cities,-93.13915635,44.87116478,9,9,1.4444444440000002,1.222222222,F,Rogers Lake-1,287,1.9047038330000001,4.547764205,0,0,274200,168700.0,2151.0,2788.0,0,0,203,193,2,284500.0,196025.0,3144.5,1501.0,2,0
1444,82010600-01,2011,-3.33912331,0.7643070129999999,4.711111111,1.237380746,4,4,1,0,0,0,0,0,1,0,0,7,1,0,0,Elmo Lake,Lower St. Croix River,-92.88418587,44.98314906,9,8,1.6666666669999999,2.125,B,Elmo Lake-1,62,1.4961290319999998,1.33859402,0,0,337800,276000.0,1522.0,2401.0,0,0,52,44,2,147000.0,436350.0,,,2,0
667,27005300-01,2010,-2.061177728,0.17983659899999999,0.288888889,0.060092520999999996,0,0,0,9,0,1,0,0,0,0,0,0,5,3,0,Cobblecrest Lake,Mississippi River - Twin Cities,-93.39348337,44.95013,9,8,4.0,3.375,F,Cobblecrest Lake-1,477,0.485010482,0.770245139,0,0,230700,80250.0,1196.0,582.0,0,0,402,0,0,140000.0,137350.0,2916.0,1108.0,34,0
1303,82007200-01,2012,-2.7613141089999997,0.5950189920000001,1.407142857,0.6094944760000001,8,2,2,2,0,0,0,1,0,0,8,2,2,2,0,White Rock Lake,Mississippi River - Twin Cities,-92.89308991,45.22389054,14,14,1.857142857,1.857142857,C,White Rock Lake-1,58,8.945172414,11.93104652,0,0,266400,160100.0,1256.0,1624.5,0,0,36,34,4,250000.0,588000.0,,,4,0
162,10001500-01,2004,-2.792487905,0.295307083,1.22,0.37309516200000004,0,6,6,1,0,0,0,1,0,0,0,6,5,2,0,Virginia Lake,Mississippi River - Twin Cities,-93.63573281,44.88296987,13,13,2.615384615,2.692307692,C,Virginia Lake-1,386,1.3121590909999998,2.00497768,0,0,330450,380850.0,1249.0,1849.0,0,0,292,0,0,295000.0,280000.0,3837.0,5358.5,34,0
965,70007200-01,2010,-3.231426172,0.375590958,1.621428571,0.9720545820000001,3,6,5,0,0,0,0,1,0,0,2,4,6,2,0,Upper Prior Lake,Lower Minnesota River,-93.44208405,44.71536216,14,14,2.142857143,2.5714285709999998,C,Upper Prior Lake-1,1065,0.316588465,0.487636973,0,0,205300,286300.0,1056.0,505.0,0,0,805,0,0,182000.0,171000.0,,,28,0
1335,82008700-01,2004,-2.911508221,0.364791744,0.86,0.46567922700000003,0,0,0,14,0,0,0,1,0,0,0,6,5,3,0,Regional Park Lake,Mississippi River - Twin Cities,-92.90248396,44.80553214,14,14,4.0,2.785714286,C,Regional Park Lake-1,9,23.824,17.44150022,0,0,1129000,1759300.0,0.0,0.0,0,0,9,0,0,,,20.0,0.0,0,0
591,19044600-01,2012,-3.8918314360000004,0.642761984,3.564285714,0.904354545,14,0,0,0,0,0,0,0,0,1,14,0,0,0,0,Lac Lavon Lake,Lower Minnesota River,-93.24520003,44.72061708,14,14,1.0,1.0,A,Lac Lavon Lake-1,781,0.6153649170000001,3.359553317,0,0,221600,138600.0,2332.0,1113.0,0,0,715,767,0,209900.0,115000.0,3042.0,2039.0,18,0
53,02008100-01,2005,-1.65314435,0.22967457,0.425,0.125830574,0,0,0,4,0,1,0,0,0,0,0,0,1,3,0,Hart Lake,Mississippi River - Twin Cities,-93.23223722,45.03684683,4,4,4.0,3.75,F,Hart Lake-1,600,0.373005465,0.8823631009999999,0,0,172600,31400.0,943.0,1158.0,0,0,516,0,2,144400.0,98000.0,2091.0,466.0,8,0
883,62004901-01,2010,-3.251594065,0.290559482,1.035714286,0.249523355,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,Langton Lake,Mississippi River - Twin Cities,-93.18159909999999,45.02926214,0,2,,1.0,C,Langton Lake-1,109,1.135688073,1.51928429,0,0,228500,159500.0,1240.0,1844.0,0,0,57,65,0,133750.0,145400.0,3092.0,850.0,0,0
794,27017500-01,2009,-1.5368176059999998,0.6108750070000001,0.44285714299999995,0.139727626,0,0,0,0,7,1,0,0,0,0,0,2,3,2,0,Henry Lake,Mississippi River - Twin Cities,-93.60666123,45.16812808,7,7,5.0,3.0,F,Henry Lake-1,45,14.87177778,33.87132974,1,1,316000,281000.0,1272.0,2143.0,2,0,27,0,0,193450.0,262100.0,4433.0,3075.5,2,0
204,10005300-01,2006,-2.979619454,0.616280319,2.1,0.481317636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pierson Lake,Mississippi River - Twin Cities,-93.69454273,44.83475186,0,0,,,B,Pierson Lake-1,190,3.228670213,11.48044973,1,1,384000,257450.0,1560.0,1240.25,3,0,142,0,0,181500.0,220500.0,3445.0,2095.0,4,0
1258,82005400-01,2010,-3.491186475,0.38880631,1.6333333330000002,0.355050146,0,7,3,0,0,0,0,1,0,0,0,8,2,0,0,Bone Lake,Lower St. Croix River,-92.86026082,45.28659868,10,10,2.3,2.2,C,Bone Lake-1,252,2.502698413,5.938035332,0,0,241450,244100.0,1084.0,1632.0,14,0,188,178,0,148000.0,197775.0,,,12,2
1520,82012000-01,2008,-2.481303478,0.20380251100000002,1.5240714290000001,0.55756372,0,1,6,7,0,0,0,1,0,0,0,3,9,2,0,Benz Lake,Lower St. Croix River,-92.89111722,45.11128554,14,14,3.428571429,2.928571429,C,Benz Lake-1,49,9.04875,4.573604484,0,0,526200,289950.0,0.0,0.0,0,49,0,0,0,207000.0,250000.0,524100.0,308650.0,0,0
191,10004200-01,2006,-2.3001858509999997,0.574644881,0.85,0.606904715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Parley Lake,Mississippi River - Twin Cities,-93.72796059999999,44.88037547,0,0,,,D,Parley Lake-1,21,27.66421053,29.55010309,0,0,408300,591400.0,0.0,2424.0,2,0,15,0,0,279305.0,107390.0,2643.0,3643.0,0,0
952,70005400-01,2008,-2.666648213,0.447010078,0.95,0.3082207,2,2,1,0,0,0,1,0,0,0,0,5,1,0,0,Spring Lake,Lower Minnesota River,-93.46843381,44.70181062,5,6,1.8,2.166666667,D,Spring Lake-1,616,0.355064935,0.508981763,0,0,225900,214300.0,1034.5,571.5,0,0,462,0,0,161490.5,123000.0,,,12,0
642,27004201-01,2006,-1.9939570690000001,0.553075444,0.702857143,0.43266324,3,6,5,16,5,1,1,1,0,0,1,9,18,0,7,Twin Lake,Mississippi River - Twin Cities,-93.33618999,45.05077632,35,35,3.4,3.0857142860000004,F,Twin Lake-1,1252,,,0,0,189900,43500.0,0.0,0.0,0,0,1128,0,0,115250.0,95500.0,2533.0,851.5,66,0
1441,82010600-01,2008,-4.172479648,0.598116988,3.7067368419999998,0.959436689,17,2,0,0,0,0,0,0,0,1,14,5,0,0,0,Elmo Lake,Lower St. Croix River,-92.88418587,44.98314906,19,19,1.105263158,1.263157895,A,Elmo Lake-1,64,1.490322581,1.33710351,0,0,400650,300850.0,0.0,0.0,0,64,0,0,0,90000.0,367000.0,400650.0,283350.0,1,0
282,10012100-01,2012,-2.168411706,0.883139584,1.2568,1.243311171,3,1,12,9,0,1,0,1,0,0,0,3,12,9,1,Eagle Lake,South Fork Crow River,-93.93464391,44.80860271,25,25,3.08,3.32,F,Eagle Lake-1,21,9.638571429,18.2320795,2,2,178600,195450.0,1144.0,1388.0,2,0,17,0,0,220000.0,133000.0,1972.0,2115.0,0,0
1266,82005600-01,2007,-3.837607471,0.264061263,1.9375714290000001,0.33738250200000003,1,3,0,3,0,0,0,0,1,0,2,4,1,0,0,German Lake,Lower St. Croix River,-92.88041957,45.26039589,7,7,2.714285714,1.857142857,B,German Lake-1,41,,,0,0,360000,102300.0,0.0,0.0,6,40,0,0,0,167500.0,164775.0,,,0,0
796,27017500-01,2011,-2.532788221,0.642820608,0.82,0.301109061,0,6,4,0,0,0,1,0,0,0,2,8,0,0,0,Henry Lake,Mississippi River - Twin Cities,-93.60666123,45.16812808,10,10,2.4,1.8,D,Henry Lake-1,45,14.87177778,33.87132974,3,3,264000,225500.0,1272.0,2143.0,0,0,29,0,0,208500.0,294875.0,3624.0,2733.0,6,0
1282,82006500-01,2009,-2.843710142,0.189890964,1.763571429,0.213118791,1,4,2,0,0,0,0,1,0,0,0,7,0,0,0,Hay Lake,Lower St. Croix River,-92.81398535,45.23381325,7,7,2.142857143,2.0,C,Hay Lake-1,72,4.603714286000001,4.834183885,0,0,306850,270675.0,1255.0,1915.75,6,70,0,0,0,239000.0,100500.0,303200.0,332300.0,0,0
1610,82014000-01,2010,-4.048336577,0.581799917,,,5,1,2,4,0,0,0,0,0,0,2,3,6,1,0,Oneka Lake,Mississippi River - Twin Cities,-92.96876765,45.17923514,12,12,2.416666667,2.5,F,Oneka Lake-1,106,6.2394339620000006,9.315744055,0,0,259000,76550.0,1360.0,1175.5,8,0,82,80,0,257500.0,100516.0,,,0,0
165,10001800-01,2005,-3.130408736,0.368593435,1.9090909090000001,0.40361998299999996,8,1,1,0,0,0,0,1,0,0,1,1,7,2,0,Schutz Lake,Mississippi River - Twin Cities,-93.64575912,44.87676085,10,11,1.3,2.9090909089999997,C,Schutz Lake-1,173,2.663179191,12.32009229,0,0,367000,259650.0,1922.0,1264.5,0,0,140,0,0,299900.0,291000.0,4703.0,2640.0,12,0
